Sample for t = 0.0
parameter = [0.8781944563764295, 5.822149307442526, 1.2762494816330214, 3.9635990284519105, 3.6699896372837753, 8.598090419285922, 1.6370346643804634, 8.072635897354683, 1.467311214197989, 2.292671686816709, 2.0605429264963133, 17.745273912951035, 6.03518426829624, 13.938594397343197, 4.1686446487089945, 7.783055009749417, 1.290027741857093, 6.317834651395016, 2.700269097928831, 1.4365374665108799, 4.9411593084729235, 1.4040327048250012, 2.1969078644753854, 9.917315121625732, 0.5733410068365168, 13.255441831040422, 0.6885787178300663, 8.313886774291195, 0.8464014009199499, 9.994953497258754, 0.28179456508246054] likelihood = -5800136.13951484
parameter = [1.5897631731540034, 2.085143755495361, 0.5137161354885035, 14.440875732319979, 2.682039171261965, 6.262446994492294, 2.629052118666298, 14.820594621517618, 1.5853274691541577, 8.736505622039942, 0.8965129185187425, 9.91576331657242, 1.6002649968301732, 5.801154648136959, 3.680872543476263, 4.614796318383043, 1.6139886834540207, 6.76675565168858, 1.5010437075426963, 3.4163971908104114, 1.890612186089311, 1.663807538372026, 1.4210983666378902, 10.132494649092564, 1.1290845878693367, 3.9939455897551115, 1.1960144198742266, 3.8183994773959755, 1.5206540176603565, 25.04330250069758, 0.3995678154827766] likelihood = -2884906.0216243914
parameter = [0.8781944563764295, 5.822149307442526, 1.2762494816330214, 3.9635990284519105, 3.6699896372837753, 8.598090419285922, 1.6370346643804634, 8.072635897354683, 1.467311214197989, 2.292671686816709, 2.0605429264963133, 17.745273912951035, 6.03518426829624, 13.938594397343197, 4.1686446487089945, 7.783055009749417, 1.290027741857093, 6.317834651395016, 2.700269097928831, 1.4365374665108799, 4.9411593084729235, 1.4040327048250012, 2.1969078644753854, 9.917315121625732, 0.5733410068365168, 13.255441831040422, 0.6885787178300663, 8.313886774291195, 0.8464014009199499, 9.994953497258754, 0.28179456508246054] likelihood = -5800136.13951484
parameter = [1.5897631731540034, 2.085143755495361, 0.5137161354885035, 14.440875732319979, 2.682039171261965, 6.262446994492294, 2.629052118666298, 14.820594621517618, 1.5853274691541577, 8.736505622039942, 0.8965129185187425, 9.91576331657242, 1.6002649968301732, 5.801154648136959, 3.680872543476263, 4.614796318383043, 1.6139886834540207, 6.76675565168858, 1.5010437075426963, 3.4163971908104114, 1.890612186089311, 1.663807538372026, 1.4210983666378902, 10.132494649092564, 1.1290845878693367, 3.9939455897551115, 1.1960144198742266, 3.8183994773959755, 1.5206540176603565, 25.04330250069758, 0.3995678154827766] likelihood = -2884906.0216243914
parameter = [0.8781944563764295, 5.822149307442526, 1.2762494816330214, 3.9635990284519105, 3.6699896372837753, 8.598090419285922, 1.6370346643804634, 8.072635897354683, 1.467311214197989, 2.292671686816709, 2.0605429264963133, 17.745273912951035, 6.03518426829624, 13.938594397343197, 4.1686446487089945, 7.783055009749417, 1.290027741857093, 6.317834651395016, 2.700269097928831, 1.4365374665108799, 4.9411593084729235, 1.4040327048250012, 2.1969078644753854, 9.917315121625732, 0.5733410068365168, 13.255441831040422, 0.6885787178300663, 8.313886774291195, 0.8464014009199499, 9.994953497258754, 0.28179456508246054] likelihood = -5800136.13951484
parameter = [1.5897631731540034, 2.085143755495361, 0.5137161354885035, 14.440875732319979, 2.682039171261965, 6.262446994492294, 2.629052118666298, 14.820594621517618, 1.5853274691541577, 8.736505622039942, 0.8965129185187425, 9.91576331657242, 1.6002649968301732, 5.801154648136959, 3.680872543476263, 4.614796318383043, 1.6139886834540207, 6.76675565168858, 1.5010437075426963, 3.4163971908104114, 1.890612186089311, 1.663807538372026, 1.4210983666378902, 10.132494649092564, 1.1290845878693367, 3.9939455897551115, 1.1960144198742266, 3.8183994773959755, 1.5206540176603565, 25.04330250069758, 0.3995678154827766] likelihood = -2884906.0216243914
parameter = [0.8781944563764295, 5.822149307442526, 1.2762494816330214, 3.9635990284519105, 3.6699896372837753, 8.598090419285922, 1.6370346643804634, 8.072635897354683, 1.467311214197989, 2.292671686816709, 2.0605429264963133, 17.745273912951035, 6.03518426829624, 13.938594397343197, 4.1686446487089945, 7.783055009749417, 1.290027741857093, 6.317834651395016, 2.700269097928831, 1.4365374665108799, 4.9411593084729235, 1.4040327048250012, 2.1969078644753854, 9.917315121625732, 0.5733410068365168, 13.255441831040422, 0.6885787178300663, 8.313886774291195, 0.8464014009199499, 9.994953497258754, 0.28179456508246054] likelihood = -5800136.13951484
parameter = [1.5897631731540034, 2.085143755495361, 0.5137161354885035, 14.440875732319979, 2.682039171261965, 6.262446994492294, 2.629052118666298, 14.820594621517618, 1.5853274691541577, 8.736505622039942, 0.8965129185187425, 9.91576331657242, 1.6002649968301732, 5.801154648136959, 3.680872543476263, 4.614796318383043, 1.6139886834540207, 6.76675565168858, 1.5010437075426963, 3.4163971908104114, 1.890612186089311, 1.663807538372026, 1.4210983666378902, 10.132494649092564, 1.1290845878693367, 3.9939455897551115, 1.1960144198742266, 3.8183994773959755, 1.5206540176603565, 25.04330250069758, 0.3995678154827766] likelihood = -2884906.0216243914
parameter = [0.8781944563764295, 5.822149307442526, 1.2762494816330214, 3.9635990284519105, 3.6699896372837753, 8.598090419285922, 1.6370346643804634, 8.072635897354683, 1.467311214197989, 2.292671686816709, 2.0605429264963133, 17.745273912951035, 6.03518426829624, 13.938594397343197, 4.1686446487089945, 7.783055009749417, 1.290027741857093, 6.317834651395016, 2.700269097928831, 1.4365374665108799, 4.9411593084729235, 1.4040327048250012, 2.1969078644753854, 9.917315121625732, 0.5733410068365168, 13.255441831040422, 0.6885787178300663, 8.313886774291195, 0.8464014009199499, 9.994953497258754, 0.28179456508246054] likelihood = -5800136.13951484
parameter = [1.5897631731540034, 2.085143755495361, 0.5137161354885035, 14.440875732319979, 2.682039171261965, 6.262446994492294, 2.629052118666298, 14.820594621517618, 1.5853274691541577, 8.736505622039942, 0.8965129185187425, 9.91576331657242, 1.6002649968301732, 5.801154648136959, 3.680872543476263, 4.614796318383043, 1.6139886834540207, 6.76675565168858, 1.5010437075426963, 3.4163971908104114, 1.890612186089311, 1.663807538372026, 1.4210983666378902, 10.132494649092564, 1.1290845878693367, 3.9939455897551115, 1.1960144198742266, 3.8183994773959755, 1.5206540176603565, 25.04330250069758, 0.3995678154827766] likelihood = -2884906.0216243914
