Sample for t = 0.0
parameter = [2.174788471713702, 1.9711535373540086, 1.0679622632234347, 5.432176856381266, 0.877310541305646, 5.1520700264487065, 2.5808445173330234, 4.574776172991564, 3.4510461398405576, 7.270710967767608, 2.626334038287918, 11.410228804387437, 4.388753669971828, 10.20737841599888, 1.5840399669875413, 1.7665493421421523, 1.3348825633115546, 10.28036988544325, 1.7068542363985333, 3.6044845920271458, 0.1514197986618453] likelihood = -20086515.174297012
Sample for t = 4.3225653906885883e-07
parameter = [2.8873463047453605, 15.141835614349048, 2.862564551294737, 2.836529000078685, 0.8177411397967316, 7.886359746296641, 0.8288407670343649, 4.44669238572327, 1.3949790797446548, 1.0627213925577461, 1.6866698600947876, 3.3544567769009843, 3.759979514670659, 2.7078903100127665, 0.7148953516920472, 4.801181092903381, 0.5143232393633543, 4.4611884291478665, 1.2241241260811144, 1.0493207726234608, 0.45012978529403785] likelihood = -2273136.122766642
parameter = [2.2852047396842683, 2.8898262404670008, 1.373770633284641, 5.406678095793248, 0.7251433172678343, 8.473006813037378, 0.0003651983258005558, 1e-150, 6.651508738217427, 3.3503100275920787, 2.0556561304323666, 5.825119542093333, 8.250004146226338e-05, 9.901759814373746, 0.7919874167583933, 0.9066274514740026, 10.573814352324447, 10.472329657306075, 0.03093707958825114, 13.391657879407493, 0.25219813955174264] likelihood = -2913201.120838034
parameter = [0.3882160826259378, 49.04790683860382, 0.9553148084336015, 2.3889478840055975, 0.7910110336603119, 24.188490930501253, 0.08700899125968306, 1e-150, 0.24874080328462336, 85.64850927385535, 0.9929586788757016, 0.5706502910788482, 4.544968628262156e-05, 14.48111533880943, 3.160547684186844, 10.38269015603399, 0.6659624454532475, 46.39667990437526, 5.204473614185122, 1.4810208089269319, 0.3660428171754358] likelihood = -3438290.2805232313
Sample for t = 6.916104625101741e-06
parameter = [1.582966057007179, 5.508576392964136, 0.6386352144703619, 12.068132157023095, 2.3876794215764807, 13.946579697230735, 1.4598371502579728, 10.515256306981348, 1.877222742697776, 5.048110039821228, 1.8771314404913009, 1.9734224317105313, 2.6275073540367835, 2.8244911415815865, 3.055168145818119, 6.933353982448446, 2.267989442107292, 5.538549953703908, 1.776756884693235, 3.8305366635716402, 0.8142542567318483] likelihood = -694641.4715784881
parameter = [2.2852047396842683, 2.8898262404670008, 1.373770633284641, 5.406678095793248, 0.7251433172678343, 8.473006813037378, 0.0003651983258005558, 1e-150, 6.651508738217427, 3.3503100275920787, 2.0556561304323666, 5.825119542093333, 8.250004146226338e-05, 9.901759814373746, 0.7919874167583933, 0.9066274514740026, 10.573814352324447, 10.472329657306075, 0.03093707958825114, 13.391657879407493, 0.25219813955174264] likelihood = -2913201.120838034
parameter = [2.8873463047453605, 15.141835614349048, 2.862564551294737, 2.836529000078685, 0.8177411397967316, 7.886359746296641, 0.8288407670343649, 4.44669238572327, 1.3949790797446548, 1.0627213925577461, 1.6866698600947876, 3.3544567769009843, 3.759979514670659, 2.7078903100127665, 0.7148953516920472, 4.801181092903381, 0.5143232393633543, 4.4611884291478665, 1.2241241260811144, 1.0493207726234608, 0.45012978529403785] likelihood = -2273136.122766642
parameter = [2.2852047396842683, 2.8898262404670008, 1.373770633284641, 5.406678095793248, 0.7251433172678343, 8.473006813037378, 0.0003651983258005558, 1e-150, 6.651508738217427, 3.3503100275920787, 2.0556561304323666, 5.825119542093333, 8.250004146226338e-05, 9.901759814373746, 0.7919874167583933, 0.9066274514740026, 10.573814352324447, 10.472329657306075, 0.03093707958825114, 13.391657879407493, 0.25219813955174264] likelihood = -2913201.120838034
