Sample for t = 0.0
parameter = [0.00013929995559575667, 7.231409752340966, 1460.5552298047564, 0.08324796802335707, 0.04307962238279029, 1741.643093542394, 0.0008378176924688511, 7094.810181664239, 0.058388889770786954, 59688.78654490268, 4.2232209259336395, 0.0005721472755393115, 0.8510565999090342, 130.80913661822458, 0.10812407577506301] likelihood = -239620632114.72537
parameter = [0.0008639087041314215, 9.457202995562941, 1569.7196006746822, 0.09410836218461399, 0.09429916520744398, 1361.7413619531048, 0.0007732598008798982, 4380.367949418452, 0.09365091656846022, 79491.1090754385, 4.219891544294728, 0.00022593186092807456, 0.8378217727685174, 65.0494658436018, 0.06523922631153792] likelihood = -677824750591.1617
parameter = [0.0004550166697717263, 6.840846939794189, 1802.1310029079914, 0.05642799715451917, 0.07529858538300135, 1584.7669769478632, 0.00038384125324356647, 3968.9244948255428, 0.14553072827559455, 77721.13603530271, 3.905912921768382, 0.0009324012282804285, 0.8062603909901316, 83.30021915370156, 0.06715426251124568] likelihood = -576992429243.211
parameter = [0.0005208968246206891, 6.057014585637926, 1630.3776204940425, 0.04294859635136365, 0.05461364867658469, 1498.3481352826316, 0.0006065540577017253, 3869.9087260284055, 0.32951979313443847, 67897.17886225675, 4.187618626711651, 0.0002533966309344537, 0.5727595494235411, 50.715727825298124, 0.05326034538461336] likelihood = -469886656175.96716
parameter = [0.00044033907342866754, 6.089382161976021, 1626.4103703626129, 0.08306756084640937, 0.05530591973332326, 1803.070115133562, 0.0006392040254742169, 3727.723552624282, 0.428031725480997, 43977.35160861722, 4.920921773831468, 5.895526992623647e-05, 0.9372080852818538, 63.587574955711574, 0.0632880069504886] likelihood = -889594141906.602
parameter = [0.0001984042259120054, 9.005257140527002, 1443.8490788766317, 0.13352081493851056, 0.03572046262133445, 1716.958938679901, 0.0007410619057509932, 3529.1086161285875, 0.45780164086197633, 76988.75800733389, 3.0135354254744433, 0.0001299760631669298, 0.8917608116639187, 72.45992399168229, 0.025658429646666942] likelihood = -4899261943548.504
parameter = [0.00019715732698607027, 9.567139503566443, 1704.3937246488256, 0.11451167758019345, 0.06277586482111701, 1297.0714553592218, 0.0005151210833427925, 3013.137684624805, 0.3353424975392122, 67253.1586517303, 2.389148152566655, 0.00026919746783399007, 0.7957497916138948, 74.55952183095293, 0.04510397879628064] likelihood = -1255517570363.9517
parameter = [0.0001376066912625902, 9.582428576897533, 1624.2521704503074, 0.230810715617574, 0.0694707819027702, 1439.959799924272, 0.00043613684271597686, 3201.9672602954633, 0.22092867931657273, 84232.74597957374, 4.2360975027387475, 0.00012017552475712734, 0.24252189602959504, 98.92650662575909, 0.06474020424882239] likelihood = -54017462125.71695
parameter = [0.00046978184463580434, 6.6865249941959695, 1954.9433441419374, 0.09103465725116247, 0.08339812956457918, 1320.6782941306947, 0.0005757740720287359, 2814.525741544478, 0.25168905627115595, 69594.28746827524, 3.4180670515067426, 0.00034881954304917783, 0.7193913905117875, 120.2611205824445, 0.04224632922131191] likelihood = -1131144419244.9883
parameter = [0.00023456026419397527, 9.726528507578234, 1845.4791351355211, 0.7940514190576828, 0.09295961201444443, 1925.9367171028841, 0.00038006042129164316, 4667.414525656102, 0.3325295539868229, 75163.49638927652, 3.8624191418469547, 0.0006762888338853302, 0.34628708943373143, 85.75553783331071, 0.09884239739765378] likelihood = -47753971785.60366
