Sample for t = 0.0
parameter = [0.0008092405063863157, 6.009103421849206, 1383.2071654381652, 0.7654811980560599, 0.028738942769505237, 296.3838458801164, 0.0007055081517247766, 5071.984196077588, 0.18196116813578397] likelihood = -2998906.0340857026
parameter = [0.0003361299635667831, 5.633582675293026, 1450.6713935641956, 0.403004276923663, 0.053018141708846805, 640.5993351545939, 0.00030850308213859265, 4567.285914327896, 0.048359452564986805] likelihood = -53218268.28587781
parameter = [9.921301135214588e-05, 3.384405856993518, 1706.1028325570599, 0.1785841705495985, 0.07572237582265176, 545.8771476538086, 0.00019731026012014108, 5683.304496646317, 0.14720971351445905] likelihood = -10556702.480327534
parameter = [0.0004442925929964632, 6.684488069419672, 1903.8504734436553, 0.7979698698885218, 0.09875646049676146, 301.5977561453747, 0.00010470633277300633, 4813.802029876441, 0.20148836927508415] likelihood = -4141227.0396530237
parameter = [0.00038110121604467326, 5.448960641088641, 1534.458860563982, 0.8539773492683889, 0.07373627564373186, 1010.6756969748976, 5.0612754257915615e-05, 3069.465074186381, 0.21107494751028416] likelihood = -4136197.270300118
parameter = [0.0005566138112440629, 8.85492382567683, 1768.1959108651438, 0.3637075579142674, 0.06232614829116296, 232.58492862589625, 0.00023952570679693094, 4208.351756393367, 0.14631047549362483] likelihood = -3036546.4472460644
parameter = [0.00018627363996847528, 4.2079463083337565, 1976.8732517395324, 0.20573799503769857, 0.09406556426344628, 251.46762489154278, 0.00042448314171019286, 6993.04049587891, 0.14788135155645196] likelihood = -4461972.628053264
parameter = [0.000776651383727916, 7.6672155712559045, 1161.8437616392732, 0.1825936110633249, 0.0907848075813561, 1347.4215177636693, 2.4885232499733465e-05, 4628.469220524428, 0.14813634853785917] likelihood = -577494.4700546969
parameter = [0.00018627363996847528, 4.2079463083337565, 1976.8732517395324, 0.20573799503769857, 0.09406556426344628, 251.46762489154278, 0.00042448314171019286, 6993.04049587891, 0.14788135155645196] likelihood = -4461972.628053264
parameter = [0.000776651383727916, 7.6672155712559045, 1161.8437616392732, 0.1825936110633249, 0.0907848075813561, 1347.4215177636693, 2.4885232499733465e-05, 4628.469220524428, 0.14813634853785917] likelihood = -577494.4700546969
parameter = [0.0005607894193474153, 2.039616071997796, 1582.3610801126933, 0.835647222796096, 0.03009328137493775, 477.7952884049683, 0.0008001074144780111, 4456.558134266498, 0.1434344795512892] likelihood = -10961912.276986146
parameter = [0.00016762823143256359, 6.9639865878134, 1509.1138255083558, 0.43631684315105823, 0.01891171299151899, 499.6163238911418, 0.00047867280005748595, 2624.6988610181797, 0.21634820682775355] likelihood = -4390591.60883181
parameter = [0.00035770994455704163, 9.348696149693437, 1767.5073596709938, 0.335073743721014, 0.0735011515626474, 460.08101378971577, 0.0006514511190341858, 3133.806083748577, 0.08837244740719305] likelihood = -12585705.752501018
parameter = [0.0003558887553828503, 9.922340734364068, 1315.5013167428308, 0.19690266398402398, 0.033316274081812015, 781.3848611975062, 0.00045271363463051653, 3023.697070771033, 0.15523490175862018] likelihood = -2170324.108491783
parameter = [0.0003569926747545895, 6.484565723489297, 1664.7873353073514, 0.9010541010358113, 0.0035290360323417588, 1198.1603011646016, 7.208024928678448e-05, 2940.6541420004937, 0.15911199765121167] likelihood = -7887987.231453563
parameter = [0.0005769055521925338, 5.018057156786315, 1747.2750243476414, 0.5745699426817716, 0.014263657242816408, 587.085850269404, 4.803193268269285e-05, 3240.1739103974, 0.06817851714678619] likelihood = -22185791.467382748
parameter = [0.0009456134364900726, 3.104358349674427, 1161.4445367031972, 0.8669111446621017, 0.005894574578723574, 598.5645245679652, 5.498688217683281e-05, 3166.132024869837, 0.07824502987267024] likelihood = -15349347.789483063
parameter = [0.00040053061192597155, 3.2075795577132893, 1399.5004329446838, 0.6127566713494941, 0.010207154719387794, 520.6807010502997, 0.00017394782235792243, 2888.6898092038664, 0.02510649006407675] likelihood = -205369069.00701606
parameter = [0.000924339268885487, 2.722209087596208, 1393.2965676084889, 0.43440190980738785, 0.001299029985697192, 956.2378485264717, 0.00014740725608316344, 5025.576690308726, 0.03333490675158709] likelihood = -36177486.40187778
parameter = [0.0001589642380851176, 3.653069562693763, 1237.0514887833951, 0.27295923969938257, 0.001995098428443023, 735.9295215362868, 0.0004806788402147717, 6675.6671240457945, 0.06393028514413374] likelihood = -34744373.185174815
parameter = [9.475758601023871e-05, 1.3181388221015384, 1070.4196723071082, 0.3838223694343417, 0.0018432039815966903, 877.7283798145281, 0.0009264536527749871, 3291.623151532998, 0.15862500753543196] likelihood = -39743839.44465516
parameter = [0.0005624195655493224, 1.3260670375248829, 1103.6811852247217, 0.6152251409423634, 0.0020197053444788128, 396.61761192779636, 0.0005486841351891856, 3399.641697812355, 0.24708184635842728] likelihood = -3270290.8327600695
parameter = [0.0005569395714638064, 6.2281486153980765, 1180.8199378492948, 0.5172494585385282, 0.0028979354521307863, 474.6627811779544, 0.0008622401214400714, 5044.7771365405315, 0.3822689300116335] likelihood = -666715.7402710384
parameter = [0.0006746763488717377, 1.1882315465745226, 1030.372747406752, 0.3505621064896501, 0.085919003173299, 1005.1649224735412, 0.0006303484278329002, 4942.280958405522, 0.17569514125629926] likelihood = -1661701.5518406674
parameter = [0.0003707548003752094, 7.05725203574728, 1721.7196290745164, 0.7613181407853615, 0.09319936810033491, 574.7807176151546, 8.437913179496933e-05, 7073.644045840229, 0.4722926856689965] likelihood = -831533.884175487
parameter = [0.0005821800142401238, 9.895406825749472, 1466.7218293168603, 0.7909305221099574, 0.04412721768551912, 480.73652074647583, 7.20589470873302e-05, 6501.099429351575, 0.2608745801152563] likelihood = -2051552.599645283
parameter = [0.0008041696850996799, 9.282242535782968, 1783.5761953854203, 0.4644435705646575, 0.01961316736675259, 519.5947819104294, 6.087605059029477e-05, 7448.484009857877, 0.14531405767961109] likelihood = -2624095.2342199725
parameter = [0.00038825972998422575, 9.070199866395875, 1418.8569443447777, 0.8450598099385077, 0.026768893337476587, 980.8011348229702, 0.0002437856067213693, 5150.487181572042, 0.06697812626116645] likelihood = -43943284.72121697
parameter = [0.00036700194958426446, 6.440780780850057, 1329.156691480751, 0.9161975319806016, 0.04580063781529495, 1346.022505337187, 0.0004613816756698306, 4128.352215701273, 0.09271812565573645] likelihood = -24272331.115382478
parameter = [0.0007071557048848162, 7.635462962947115, 1749.895745475509, 0.5759720696552257, 0.060056713148650125, 792.5483006029899, 0.0003826635208509342, 5246.667466904377, 0.10329576035120866] likelihood = -7915135.04645913
parameter = [0.0007221638642370622, 1.4181085446243749, 1147.1651471903365, 0.5791903240205797, 0.018388367652466972, 601.3124778083298, 0.00040803332329700486, 5363.2822981920635, 0.49857736770430133] likelihood = -390300.5704102361
