Sample for t = 0.0
parameter = [0.0008231683577235624, 7.427517032536111, 1145.9766213048078, 0.45757625266540963, 0.049446765356827724, 1974.9466763883424, 0.5393035023784264, 194.22542469084493, 0.051993588571957364] likelihood = -407394162405.5023
parameter = [0.0009491749844197926, 6.59605229430843, 1182.1792698679221, 0.4562677979761071, 0.04636724302407289, 1234.5874429083003, 0.522696534362877, 117.89580317642707, 0.25722316371729653] likelihood = -16256893188.866634
parameter = [0.0006759518543735996, 8.428042622181936, 1113.1337903852493, 0.6575432182230653, 0.031217302002888872, 1712.7127012824578, 0.9047944273723426, 129.01973610489097, 0.14041647996855547] likelihood = -165915524879.51273
parameter = [0.0001620666359800962, 6.510191188724845, 1672.5360007151319, 0.9953766007234665, 0.04957103144247642, 1733.1057390458473, 0.8915406588230663, 167.8859034089191, 0.15197426260884056] likelihood = -121387777882.4534
parameter = [0.0009031073211166463, 2.543347134944729, 1825.42302990541, 0.9170993461638137, 0.055934090098059656, 1613.1766511769897, 0.30078040279784457, 140.4161473837054, 0.13596891558823923] likelihood = -16747297954.069231
parameter = [0.0007700580067221049, 1.4627636120671852, 1879.1200152063786, 0.9029564374203408, 0.048913337168266825, 1052.2656424603365, 0.5615626279000581, 111.12674956545942, 0.09862313736958352] likelihood = -103150819922.1903
parameter = [0.0003776321987813369, 1.293799768994169, 1227.8418761939386, 0.5859946165547169, 0.02957901933062465, 1880.940006254273, 0.7047700667495559, 194.4810508770099, 0.06674183990321826] likelihood = -324097999573.2975
parameter = [0.0005949170776378315, 1.4799821837133482, 1787.1260123082127, 0.72304752864855, 0.0760381462420619, 1648.608094114062, 0.4101708108101515, 108.9333703687368, 0.06274459864799597] likelihood = -136661859953.55284
parameter = [0.00023282729839736488, 1.6628138943222928, 1672.6347259620402, 0.7964589369110124, 0.07618509331657501, 1295.022746090837, 0.2192996820438405, 144.61154495707368, 0.03549087879089796] likelihood = -97496104511.55942
parameter = [0.000693292389528823, 3.5517730351707946, 1705.814525098771, 0.5777123449663897, 0.0331105528574077, 1508.6087148908864, 0.02803413832684058, 176.0718812399326, 0.04951140998145984] likelihood = -1188480557.3988175
parameter = [0.00017612266203139492, 2.6631826267122642, 1211.7537401549844, 0.19637812899246573, 0.049762902769318176, 1339.0197013844677, 0.027321082525383247, 162.9478481126558, 0.05535983167232163] likelihood = -934547454.628841
