Sample for t = 0.0
parameter = [0.752984169380234, 12.409083662710731, 2.20706211223532, 4.949805306243086, 1.483900084995963, 5.3937986657972585, 1.539270871015439, 2.050140750154074, 1.322811084428703, 18.071830937891058, 2.375797600482772, 11.385259695483994, 2.4166245191438747, 9.902916777638833, 0.6457301144711194, 7.454075336642308, 0.6596114732111016, 28.58691017707506, 2.65973088958315, 12.129140829863925, 2.0509147216572177, 2.3432937996810765, 0.21681957709812655] likelihood = -9797462.772492426
parameter = [0.3920836410556717, 5.8562358370246015, 0.8569416567020869, 5.119719561130168, 0.897839783513765, 11.177285186270481, 0.44385202622634673, 7.93867280977523, 1.6266499156646217, 6.5090254430578165, 2.9213319909642648, 10.061844859164733, 3.440714533268475, 5.784036326571168, 3.457843988824995, 20.51024984438431, 2.886727299227751, 3.3167378098299873, 0.7292978939722118, 6.566744174854574, 3.387737713560597, 13.345591995775095, 0.43475955625451973] likelihood = -2362830.4872483863
parameter = [0.752984169380234, 12.409083662710731, 2.20706211223532, 4.949805306243086, 1.483900084995963, 5.3937986657972585, 1.539270871015439, 2.050140750154074, 1.322811084428703, 18.071830937891058, 2.375797600482772, 11.385259695483994, 2.4166245191438747, 9.902916777638833, 0.6457301144711194, 7.454075336642308, 0.6596114732111016, 28.58691017707506, 2.65973088958315, 12.129140829863925, 2.0509147216572177, 2.3432937996810765, 0.21681957709812655] likelihood = -9797462.772492426
parameter = [0.3920836410556717, 5.8562358370246015, 0.8569416567020869, 5.119719561130168, 0.897839783513765, 11.177285186270481, 0.44385202622634673, 7.93867280977523, 1.6266499156646217, 6.5090254430578165, 2.9213319909642648, 10.061844859164733, 3.440714533268475, 5.784036326571168, 3.457843988824995, 20.51024984438431, 2.886727299227751, 3.3167378098299873, 0.7292978939722118, 6.566744174854574, 3.387737713560597, 13.345591995775095, 0.43475955625451973] likelihood = -2362830.4872483863
parameter = [0.752984169380234, 12.409083662710731, 2.20706211223532, 4.949805306243086, 1.483900084995963, 5.3937986657972585, 1.539270871015439, 2.050140750154074, 1.322811084428703, 18.071830937891058, 2.375797600482772, 11.385259695483994, 2.4166245191438747, 9.902916777638833, 0.6457301144711194, 7.454075336642308, 0.6596114732111016, 28.58691017707506, 2.65973088958315, 12.129140829863925, 2.0509147216572177, 2.3432937996810765, 0.21681957709812655] likelihood = -9797462.772492426
parameter = [0.3920836410556717, 5.8562358370246015, 0.8569416567020869, 5.119719561130168, 0.897839783513765, 11.177285186270481, 0.44385202622634673, 7.93867280977523, 1.6266499156646217, 6.5090254430578165, 2.9213319909642648, 10.061844859164733, 3.440714533268475, 5.784036326571168, 3.457843988824995, 20.51024984438431, 2.886727299227751, 3.3167378098299873, 0.7292978939722118, 6.566744174854574, 3.387737713560597, 13.345591995775095, 0.43475955625451973] likelihood = -2362830.4872483863
parameter = [0.752984169380234, 12.409083662710731, 2.20706211223532, 4.949805306243086, 1.483900084995963, 5.3937986657972585, 1.539270871015439, 2.050140750154074, 1.322811084428703, 18.071830937891058, 2.375797600482772, 11.385259695483994, 2.4166245191438747, 9.902916777638833, 0.6457301144711194, 7.454075336642308, 0.6596114732111016, 28.58691017707506, 2.65973088958315, 12.129140829863925, 2.0509147216572177, 2.3432937996810765, 0.21681957709812655] likelihood = -9797462.772492426
Sample for t = 4.3225653906885883e-07
parameter = [0.3920836410556717, 5.8562358370246015, 0.8569416567020869, 5.119719561130168, 0.897839783513765, 11.177285186270481, 0.44385202622634673, 7.93867280977523, 1.6266499156646217, 6.5090254430578165, 2.9213319909642648, 10.061844859164733, 3.440714533268475, 5.784036326571168, 3.457843988824995, 20.51024984438431, 2.886727299227751, 3.3167378098299873, 0.7292978939722118, 6.566744174854574, 3.387737713560597, 13.345591995775095, 0.43475955625451973] likelihood = -2362830.4872483863
parameter = [0.752984169380234, 12.409083662710731, 2.20706211223532, 4.949805306243086, 1.483900084995963, 5.3937986657972585, 1.539270871015439, 2.050140750154074, 1.322811084428703, 18.071830937891058, 2.375797600482772, 11.385259695483994, 2.4166245191438747, 9.902916777638833, 0.6457301144711194, 7.454075336642308, 0.6596114732111016, 28.58691017707506, 2.65973088958315, 12.129140829863925, 2.0509147216572177, 2.3432937996810765, 0.21681957709812655] likelihood = -9797462.772492426
