Sample for t = 0.0
parameter = [4.310535066354223, 0.0005934497328439388, 0.017109005789853297, 645.9027325578007, 5.702843840536014, 1353.7774435178198, 0.6775714651882503, 162.99596073290076, 0.000775928603654714, 0.12354254828850285, 0.9848181574208025, 12122.918498010144, 0.43144332292885473] likelihood = -9481463471.053925
parameter = [4.557800826354676, 0.0003873356144280843, 0.005801325054091524, 1919.715691485626, 7.637518929228782, 1759.1963509108728, 0.22405827956704652, 129.27222494659864, 0.0005131113132539903, 0.11569409110464696, 0.36725517942676567, 24509.251417886007, 0.34839339167858696] likelihood = -1536500360.2330956
parameter = [4.448713014501556, 9.467666743792817e-05, 0.008293199143247937, 1734.5366603854568, 4.196532186072034, 1238.6630479924306, 0.6201381892302341, 115.5486060010098, 0.0007143759070944925, 0.24485056268854455, 0.60984418587214, 77805.35089349077, 0.32096776265230426] likelihood = -14513675022.29447
parameter = [3.3551866037126743, 5.84918157531015e-05, 0.03630524073176033, 1969.6042050122992, 2.6984468188529194, 1446.8617349571682, 0.7185010306498205, 86.37307769952294, 0.00024348961585616926, 0.22628133509046264, 0.8607100845986081, 15391.728957196554, 0.16620435209284085] likelihood = -70227533903.17981
parameter = [4.227315999260739, 8.283165428664425e-05, 0.05907401453950691, 1716.802145984961, 4.8776137014178165, 1577.1700707433295, 0.7318201115363925, 83.2870270035654, 0.00031196773070828334, 0.19245823175275092, 0.6627277301280573, 53785.88926003237, 0.13148048946114996] likelihood = -121954649381.00449
parameter = [2.947021825739639, 0.00012718602052996661, 0.09385221191021055, 1883.1928280346265, 4.754241527951761, 1478.4515170675452, 0.8565938591776975, 88.04883236395446, 0.00023127241330023898, 0.2858839824988842, 0.5776771907646288, 32342.81911967146, 0.172830458638484] likelihood = -95925145178.28291
parameter = [3.042862463689594, 7.036308456793733e-05, 0.07798462251833994, 1768.9505762561332, 3.8275993503900776, 1257.952765847377, 0.5391917752836809, 114.76436440305233, 0.0008481435333155088, 0.7552440242389927, 0.3154311438986247, 18188.610967674525, 0.15408701767985966] likelihood = -46915729396.5766
parameter = [4.058285936936578, 0.00028660755725590773, 0.08208446059301117, 1061.818366162041, 4.768242919543917, 1540.8679745047266, 0.5289422680926453, 114.25793471364017, 0.0005490826793145128, 0.5711392929752737, 0.6540044656615805, 73870.80171736678, 0.11226571666995414] likelihood = -84804203969.54982
parameter = [2.3774382539377124, 0.0005334134965010435, 0.07259125062192777, 1118.764564001347, 4.361675793409492, 1504.8491081541245, 0.3772571422691753, 162.36364419583614, 0.0008128295142055761, 0.5224284754377652, 0.4244325389146683, 56211.9579320253, 0.2538224945930173] likelihood = -8050184853.678039
parameter = [2.280216178154979, 0.0004720905198074966, 0.0057916927028916765, 675.4869755965404, 3.971984467532634, 1165.9245851319015, 0.5879678899181713, 179.18447379780784, 0.0006088379371050649, 0.3837766702130143, 0.24436499737749284, 66165.76950300472, 0.13634886198958682] likelihood = -68850226002.00935
parameter = [2.831028999103959, 0.00019525636505233332, 0.0036591234102437186, 822.8030656499769, 2.739916293448007, 1347.2520689112403, 0.3856232500873049, 191.65220172786906, 0.0002994044190363422, 0.9845218421469376, 0.6015627279307473, 81811.51612259826, 0.08655812098241417] likelihood = -61287588898.90219
parameter = [2.004308362907161, 0.00010628909324014882, 0.0026975664775736354, 748.0898768601954, 1.8309284166781432, 1440.0248295601007, 0.9258602222821873, 158.85881905178496, 0.00043666863397194674, 0.38911610135437497, 0.5187599042451057, 72349.11783328303, 0.18724524754230767] likelihood = -83007124448.13123
parameter = [3.3367047249157262, 0.00032400058686019793, 0.005712248308575285, 275.3101259778474, 3.144416578768328, 1404.4662353884935, 0.9585466764239058, 197.79164357279822, 0.0005494701367269551, 0.24809981008478132, 0.49336969825701915, 45026.67123614369, 0.27062726097068107] likelihood = -45902231493.36889
parameter = [3.862522951056433, 8.773006713747412e-05, 0.021775710934461682, 368.64973833926285, 7.730466184184933, 1006.1155377035848, 0.4706381175578718, 127.85149832829175, 0.0007330232834454946, 0.09250033149683619, 0.6786444738276354, 49053.7894688602, 0.2705362716644361] likelihood = -11852546016.13165
parameter = [2.9990965322629792, 0.00024505415044408896, 0.01627148901993259, 502.83345404332385, 7.625109062523095, 1219.754241514338, 0.3807555578670886, 146.2638164492584, 0.000747284569503758, 0.03843324870909199, 0.6408216529412026, 71008.17240272918, 0.47119266148436006] likelihood = -2496552006.140022
parameter = [2.7780154526437633, 8.632138636758004e-05, 0.05247272733724228, 677.5614833133627, 5.89428495178371, 1215.3991331298055, 0.17465426876371484, 143.16243829273284, 0.0006493945890716407, 0.12031167222877727, 0.6072605143533369, 62554.28006182833, 0.4883848664953237] likelihood = -463367157.757877
parameter = [3.5023594759805934, 0.00012316739674556734, 0.005877107174768084, 1443.7153700865117, 7.200062182059384, 1859.240260955009, 0.48302703776027406, 106.696840353807, 0.0002044331457523372, 0.30326739115181695, 0.6389740108146353, 46123.508701701314, 0.23485595131000697] likelihood = -16224717736.688948
parameter = [2.167754397979554, 3.9315635308550266e-05, 0.011493227832772747, 989.7672188472307, 9.734748439231755, 1467.0816064794076, 0.6835977298173106, 103.63370974120282, 0.0002690816817994922, 0.4613934184313248, 0.3874954612214631, 46810.527441015256, 0.19005326235141978] likelihood = -51339210933.74167
parameter = [1.2329625932667883, 7.13236576668439e-06, 0.07803247534717059, 1561.3721110608246, 4.079366147701351, 1223.2690287613989, 0.26444044311109166, 94.42704768952184, 0.00032397119381262805, 0.3318896381553782, 0.6345951780196614, 69529.90381859645, 0.08984405378706344] likelihood = -32920584780.34093
parameter = [1.2163348352606993, 5.550104702036901e-06, 0.025220568515775057, 1590.7933762041023, 3.0475875305746793, 1421.3163613974862, 0.9887497878561559, 79.26374187863904, 0.0007751125028558273, 0.5132273142979907, 0.6062972366445408, 30022.573141829773, 0.07224848972060864] likelihood = -731410675922.9827
parameter = [1.1675807571948098, 3.404783570323517e-06, 0.07280710981544238, 880.5217899980739, 3.289245626918284, 1416.5639572643768, 0.9967359477905706, 64.2049844881502, 0.000947279428874355, 0.8940697894890772, 0.5188773174870532, 24443.802268654246, 0.07542760196003229] likelihood = -690405271968.0365
parameter = [2.469827073362256, 3.159566965371195e-06, 0.07588595142930053, 1180.3245071316574, 3.0027246216496803, 1665.7166246289464, 0.4004167087916768, 51.20440641279883, 0.0006191291792095045, 0.6169792415487767, 0.30339905873829615, 28371.31011978378, 0.17308910669601651] likelihood = -20777049842.07876
parameter = [3.42159662008319, 3.892805786500284e-06, 0.044017188811387616, 1240.2300313722599, 6.091863937694262, 1436.6047661942125, 0.056562292399329986, 57.92136031973584, 0.0002897601622102261, 0.7948143269422767, 0.3626297321349706, 12218.192029397771, 0.11380992187570009] likelihood = -1089805749.4940934
parameter = [2.490873364085145, 5.081820863191841e-06, 0.050496041088135456, 1682.3435267789898, 4.8874715846360965, 1632.4307514773056, 0.1547152049688686, 87.1617287873189, 0.0005689084167451019, 0.32012654102647853, 0.43750062727632166, 9854.887283941694, 0.4015740502700583] likelihood = -562229151.9310777
parameter = [1.7262666552575197, 1.8682158598008267e-05, 0.06979487243292287, 1007.0296883083412, 4.155452062970374, 1794.4232572327596, 0.21597656877921576, 101.54930566124533, 0.0004102643254003182, 0.40572836016963687, 0.7481726915874061, 12016.862181634622, 0.32516686716656285] likelihood = -1629827320.9015799
parameter = [1.3924338822261906, 1.0628999961076686e-05, 0.06643236243910705, 1211.4423068633098, 6.798390295946955, 1985.216379643468, 0.20601338096889948, 119.26896908744038, 0.00019096923536503216, 0.7047387716137338, 0.6600172838121763, 3525.376610984397, 0.3625099162862753] likelihood = -1166050567.05406
parameter = [1.35199395830807, 1.930472783620195e-05, 0.0219872708607913, 1018.8695155474417, 5.080658708400778, 1696.316941919336, 0.6967418178534952, 153.60922359013003, 0.0006243868549975771, 0.7813514992090621, 0.8878147921561879, 4648.157454511371, 0.22714243060558756] likelihood = -35356728980.80037
parameter = [2.2781127520961824, 1.870051209421721e-05, 0.03277129917912266, 1125.8691342402562, 2.1809874078848823, 1982.426756135292, 0.6454902201273517, 153.00916736268198, 0.0006536504368956817, 0.5666458263810977, 0.47385943224349486, 6323.733727293373, 0.34473881452130434] likelihood = -11897769700.427021
parameter = [1.4995991793715777, 1.4605998333519562e-05, 0.0562015337926643, 679.4115168473013, 1.849103011864924, 1931.7805995800175, 0.8155168217579908, 111.03192911768143, 0.0009913900113645016, 0.6077058225995775, 0.21143057210523283, 934.8287048097333, 0.12355058563587751] likelihood = -151973108148.5509
parameter = [1.4810889882746252, 6.318049153805629e-06, 0.02064721119859238, 1013.4140632098524, 4.2635087480143055, 1890.3388666208425, 0.7192980262217122, 152.3495133728619, 0.0008881457299012114, 0.20366864689917977, 0.49886727145400095, 2589.2639861261805, 0.18625087630845347] likelihood = -56331620000.06802
parameter = [1.176074726464507, 5.049071555750531e-06, 0.08069611090459014, 1658.981680895606, 3.1439128845597852, 1938.255643309815, 0.8590820564907752, 124.32648779382743, 9.365286071524864e-05, 0.2590410033230071, 0.9067327110149728, 1566.9592367503562, 0.6441652663270993] likelihood = -6066925770.574294
parameter = [3.790841775857624, 6.503525899605796e-06, 0.07116299783696126, 1845.2386810751984, 1.4471710317473494, 1704.839566833633, 0.23865528630530353, 125.29561754286067, 5.4278423231490345e-05, 0.29283953797927315, 0.34472718249944684, 2164.7045833548077, 0.3569225964994419] likelihood = -740744344.1831951
parameter = [3.5369090522465325, 6.658172666705535e-06, 0.012637256798985518, 1665.8147775932844, 2.8410965642616977, 1646.8135707976692, 0.5970577547542917, 163.84852364542544, 0.00011836117374295503, 0.35257376541478197, 0.22865092923404096, 3074.2132727235125, 0.18986640946093647] likelihood = -31778325092.36766
parameter = [4.738317259557086, 2.8995163059585744e-05, 0.0062240671698093036, 1227.9679759180876, 1.5810697003257372, 1411.2867189877895, 0.1640376954879455, 152.19936891051313, 0.00018230558021677557, 0.5383267686442317, 0.6530214913842222, 1976.071122285326, 0.07201532825947987] likelihood = -13966976582.829021
