Sample for t = 0.0
parameter = [2.388475930959792, 1.8321936704983655, 2.3937752604765987, 1.0241759629415623, 1.0966834854988694, 9.755189889394492, 1.5782844394860547, 3.6484740687305357, 3.005915634751617, 3.855031681275311, 0.3611499523387442] likelihood = -3531337.2344619175
parameter = [2.069703737855656, 0.9892299322311922, 1.0854075674404633, 2.227140818745686, 1.1672271599524466, 8.680131266816003, 1.7244682835040432, 4.872282804383935, 2.045398724914521, 6.081131989768587, 0.3095787514121024] likelihood = -4805867.982952122
parameter = [3.1436563831815425, 1.1228154190493471, 0.3925861554330233, 2.6950957498568138, 3.575757643215878, 8.66117456734972, 1.4364501776321044, 6.115865840332601, 1.7756706948853758, 7.785137900199507, 0.2165754953207797] likelihood = -9819636.663783176
parameter = [4.152854934954348, 2.7202213016146595, 0.18376252364426365, 2.70653145179867, 2.4778747515505244, 6.685802239850112, 3.6794590151048894, 26.915658325483257, 1.6498000987531691, 15.439844606769158, 0.16117882653630694] likelihood = -17729568.217254862
parameter = [4.127142381981927, 2.023078740005375, 0.23202374552755664, 3.9252227558437323, 2.193889697974339, 6.954280539805196, 2.1153537384206764, 15.23692066215926, 1.4020018152467895, 8.77210025808616, 0.169935213201992] likelihood = -15949510.469621964
parameter = [1.1249655269450303, 1.0517532045893614, 0.6392615042874112, 7.179277636594772, 4.913391355853428, 2.698904686589854, 1.8151016321141282, 3.3410342547491867, 1.4351908405825513, 15.883281605776094, 0.20547618467218132] likelihood = -10909154.09137223
parameter = [1.1752992850199016, 1.8912782134811887, 0.24331075079565018, 9.020605594009558, 1.712834073561379, 5.48589994150938, 1.419489779395407, 2.7256635621205216, 2.010814758341592, 17.002938689001258, 0.250655070802822] likelihood = -7330963.418044245
parameter = [0.7566514022618536, 1.6228458941068329, 0.6390125195616031, 9.421872028732482, 0.9475344484903043, 2.8086551164571825, 1.3388388840729843, 6.193190973945659, 0.5064146274190292, 9.869468217108137, 0.2332966040645757] likelihood = -8462471.282081788
parameter = [0.9728521799211151, 1.024575794301966, 2.1222171835497456, 5.462707719499613, 2.7476602120298983, 2.5272964353959257, 2.748404557766154, 9.06124151346292, 1.1836722986484627, 7.1737414721159904, 0.39929051070879057] likelihood = -2888926.9598630634
parameter = [1.1944631153544623, 2.2475244334646174, 3.4932141436588577, 7.743033097182236, 3.9184524151685585, 2.0816921267053727, 4.6680271049225865, 9.554762422809683, 3.0436391130714564, 9.69471060957211, 0.22457295321028717] likelihood = -9132699.029172556
