Sample for t = 0.0
parameter = [3.0385151007451126, 3.9618431771561107, 0.949298293615352, 3.466312046206814, 6.051245552606171, 9.701721199636761, 2.9595958716483453, 7.71059553523561, 7.629417029913939, 12.871639599440739, 5.014297481964104, 11.099747225279662, 4.404101767287981, 6.191650499340758, 3.103704584075289, 4.947700060560827, 0.782063527207059, 8.693611238441605, 2.4454535565920783, 4.3536124667058775, 1.0334395716383578, 6.262488997489472, 0.1884102494003702] likelihood = -5566599.951868849
parameter = [4.2927693107172935, 10.995223737889587, 2.2088630376614127, 8.60851171374942, 8.31972860576301, 7.281215403708012, 4.337762208700924, 22.14077492944607, 4.4374270537554, 5.130491900693852, 4.587100741781935, 18.49168423709995, 2.091714388413957, 10.17916700888748, 2.543762611465742, 7.964448436433076, 2.3705454447532914, 3.868446279129451, 4.724824771901233, 3.3454805289033267, 1.0302335555917403, 3.140534953394748, 0.1609662813112423] likelihood = -6759400.4941127235
parameter = [5.403566255401108, 6.93124385174302, 8.85183813762724, 5.787613976832206, 1.765833566650881, 7.395688787162249, 4.129984227700097, 19.848843104132197, 1.6929496526353915, 7.1133993562466316, 5.1026785801169945, 10.102802235739496, 2.3590546609611476, 20.982776053911014, 1.9124823641443232, 13.097923585400512, 3.1028807232133926, 14.194309715712562, 2.858279593418028, 3.4991533894516356, 0.7588108229144669, 6.502545590186734, 0.15660909759722605] likelihood = -18777317.24156783
parameter = [5.55201085977432, 3.928786982358397, 4.036141926052801, 1.7719360838756593, 2.6349730600830146, 4.100651370103346, 1.7299454223499862, 16.059312975679248, 2.509234351388838, 1.8824639842857533, 2.4372471565371163, 8.104540878171296, 1.5527812700180876, 10.81722999926584, 1.3330850781901629, 4.79749329124089, 2.8955915097005454, 21.3319101337797, 1.6557244679629617, 8.654030868093791, 1.6259913007811764, 14.539348954558617, 0.07449983861915421] likelihood = -82608138.34723717
parameter = [3.030663154102395, 2.288966599240976, 4.78071787106603, 1.6710904968794165, 4.6408163225474865, 6.936629429931125, 0.49865089266912194, 12.59370440371801, 1.2135202318327196, 4.393276495755741, 1.6154910631030142, 4.610826958882834, 1.1205717883811974, 15.625437388412474, 1.7059792848584827, 7.331701887304401, 3.9132436404474555, 18.72918469006488, 1.560827145956616, 12.809584515762822, 2.1985587715334867, 12.843409283599435, 0.22746633418935552] likelihood = -7702678.373495605
parameter = [2.9966996522450913, 3.1677471554752543, 3.918987158188482, 5.365848553822988, 1.8467254465260403, 7.554701847485533, 0.52039926910593, 20.977050200956107, 0.9403292407788468, 4.892364077099719, 0.6522285239659097, 11.692508211743679, 1.6617156841489436, 10.49178895024271, 1.5537840423611586, 4.555010808550525, 1.6362203110975932, 8.857584866706329, 2.790923801844477, 4.818888373568089, 2.0367431185815055, 2.9955112453696637, 0.06533326330838186] likelihood = -80477406.51163828
parameter = [3.604856967387071, 4.798290108562501, 6.268302663818211, 8.348563411594046, 0.6978152673696182, 4.814064954639955, 1.536071253863478, 3.83528001905616, 0.8603533016231286, 11.5378763004903, 1.8823880402694362, 8.106288395759435, 2.883042918271358, 13.765035578778019, 2.260545421816401, 5.170203821542021, 1.7982277367911816, 16.075980459584823, 1.8991076289955484, 9.710761007473941, 2.743230315502241, 10.767919549882688, 0.02560550585394326] likelihood = -659736525.0512209
parameter = [1.3808818664569507, 1.8088277715907337, 1.3239229229324758, 13.132161862872545, 0.49538474101287483, 4.273265126532714, 2.8256150147376844, 13.976131012730624, 2.405337065422685, 11.997361382918779, 0.9754414721566029, 20.680531820014316, 1.4030747830964108, 4.079783003954481, 2.523570756083348, 6.120556859399151, 4.7990211594842735, 4.848709023329149, 1.0024778259049423, 10.147794377927472, 2.426765178944529, 7.341035862269148, 0.12209085668460225] likelihood = -23666345.7032591
Sample for t = 4.3225653906885883e-07
parameter = [2.941447678745727, 11.847489370130704, 1.1259919115949075, 9.195400620492041, 3.9695688879495146, 8.74644721004884, 3.65272843955268, 12.653020520114623, 0.8254085095682723, 10.3641194185834, 3.8582224080665615, 21.389045728710123, 0.5329540492828587, 3.867182918200114, 1.0700919814667735, 18.249519494250823, 0.16669002925008458, 5.96840310173406, 2.054559006787229, 9.830234894724866, 1.6623274737267009, 3.211562715770679, 0.3774585645613574] likelihood = -1637050.4661895144
