Sample for t = 0.0
parameter = [4.767344511604101, 4.648823486341178, 2.136034679965851, 11.415463221960664, 1.8541753181719656, 9.804948482617949, 1.9541289076142891, 13.124928445771141, 0.8601074205074333, 4.5758108761727865, 1.8471938590661936, 1.9141579209707194, 1.9485209953589775, 13.962952606871651, 0.4522938901643525, 6.896271926627662, 1.2144933639577349, 9.503141663957202, 3.453240330222791, 5.337287221278805, 2.7687257159019434, 7.241821984363097, 3.0256128730041163, 14.08729754711451, 2.9446190308887963, 9.387442001858744, 1.9306112625165595, 3.7012016413767643, 1.8771111037875623, 1.9985312728244002, 2.467522943833808, 2.3908511069247704, 0.1301694706813475] likelihood = -27182902.51740939
Sample for t = 4.3225653906885883e-07
parameter = [0.6263673505410946, 2.443316455573374, 1.4279154454145928, 11.177737949281985, 1.4472568539217108, 8.04419754306515, 2.1855483864509324, 2.459856670340306, 1.7036945660916516, 4.852632652747914, 1.176182440997146, 5.639921764369474, 3.2990112589558493, 4.070541159820861, 2.6062892069685004, 6.819094297420869, 0.3517279946222397, 8.685745469645015, 1.9696887670069574, 7.0887027057776395, 0.4437027986041428, 7.276442935193434, 7.881417290421851, 6.947049864431875, 1.3096137266479262, 2.7150112721096464, 1.5395750785798772, 6.869357266603877, 2.1570769918608397, 5.624163466018219, 0.5531556282173412, 0.6840677110179951, 0.35854905707929885] likelihood = -3582753.3719623787
Sample for t = 6.916104625101741e-06
parameter = [1.4184765735829408, 7.652837167462896, 3.527109088688507, 10.105752582221754, 1.7988563390663679, 15.871291891007967, 0.48753180829989157, 3.3669747457142205, 1.0651908104971957, 15.269400673834713, 4.274707802440481, 11.185180178918005, 3.247505371700389, 8.702496584865878, 2.028420469448816, 9.834616998611438, 0.9719052191312171, 6.240276937709262, 1.641403496360912, 8.839744992307741, 2.601726078045664, 8.589733801924748, 1.850235779429903, 1.2044204507012717, 1.7101048243517665, 8.411633179634165, 2.7754890543299737, 17.161338528105997, 0.8578234727424175, 3.1437755543581867, 0.6670169347286187, 3.9751026737947153, 1.044435963977154] likelihood = -422247.97562064923
parameter = [2.615802264380669, 3.30417241445889, 0.48268774139369347, 7.278775597471957, 1.7376008239487164, 9.363610761529891, 2.6895330629829926, 13.613529878917133, 1.226548367759932, 4.97480630271504, 5.304950176018181, 8.336182298475828, 2.2039852120931935, 8.07008289565185, 1.5476007513842933, 11.877021152137209, 3.206654686050634, 14.377592901047477, 2.035537314096038, 4.061642319416308, 0.9564420942876333, 10.713060594617799, 1.4957935460420437, 5.265878019068194, 0.89341061457178, 4.624061295127787, 2.2351649890162224, 7.042164362042608, 2.3760880721096327, 9.107385092233564, 0.84797256444201, 7.746415069476803, 1.202075988939701] likelihood = -318770.12162902096
parameter = [1.4184765735829408, 7.652837167462896, 3.527109088688507, 10.105752582221754, 1.7988563390663679, 15.871291891007967, 0.48753180829989157, 3.3669747457142205, 1.0651908104971957, 15.269400673834713, 4.274707802440481, 11.185180178918005, 3.247505371700389, 8.702496584865878, 2.028420469448816, 9.834616998611438, 0.9719052191312171, 6.240276937709262, 1.641403496360912, 8.839744992307741, 2.601726078045664, 8.589733801924748, 1.850235779429903, 1.2044204507012717, 1.7101048243517665, 8.411633179634165, 2.7754890543299737, 17.161338528105997, 0.8578234727424175, 3.1437755543581867, 0.6670169347286187, 3.9751026737947153, 1.044435963977154] likelihood = -422247.97562064923
parameter = [2.615802264380669, 3.30417241445889, 0.48268774139369347, 7.278775597471957, 1.7376008239487164, 9.363610761529891, 2.6895330629829926, 13.613529878917133, 1.226548367759932, 4.97480630271504, 5.304950176018181, 8.336182298475828, 2.2039852120931935, 8.07008289565185, 1.5476007513842933, 11.877021152137209, 3.206654686050634, 14.377592901047477, 2.035537314096038, 4.061642319416308, 0.9564420942876333, 10.713060594617799, 1.4957935460420437, 5.265878019068194, 0.89341061457178, 4.624061295127787, 2.2351649890162224, 7.042164362042608, 2.3760880721096327, 9.107385092233564, 0.84797256444201, 7.746415069476803, 1.202075988939701] likelihood = -318770.12162902096
parameter = [1.4184765735829408, 7.652837167462896, 3.527109088688507, 10.105752582221754, 1.7988563390663679, 15.871291891007967, 0.48753180829989157, 3.3669747457142205, 1.0651908104971957, 15.269400673834713, 4.274707802440481, 11.185180178918005, 3.247505371700389, 8.702496584865878, 2.028420469448816, 9.834616998611438, 0.9719052191312171, 6.240276937709262, 1.641403496360912, 8.839744992307741, 2.601726078045664, 8.589733801924748, 1.850235779429903, 1.2044204507012717, 1.7101048243517665, 8.411633179634165, 2.7754890543299737, 17.161338528105997, 0.8578234727424175, 3.1437755543581867, 0.6670169347286187, 3.9751026737947153, 1.044435963977154] likelihood = -422247.97562064923
Sample for t = 3.501277966457758e-05
