Sample for t = 0.0
parameter = [0.0005179050984829674, 7.009597875069406, 1638.6010656826295, 0.07759895387376702, 0.010462176118485914, 1048.091260435219, 0.00073618100839475, 3095.98999373235, 0.5664065970532557, 25237.418615177787, 2.447605845342937, 0.0004719002314352375, 0.18397013369446621, 168.37663049726208, 0.14718475547361531, 1174.1491590599933, 0.29146309099834855] likelihood = -14084490355.140028
parameter = [0.0005349731261695621, 6.997699117112979, 1655.2076476173843, 0.10249033125401429, 0.017516448237203497, 1467.56564479176, 0.0006132088284252404, 4129.414864156134, 0.26998563720844027, 55478.84738511602, 2.2711066357280765, 0.0009440792794257269, 0.546855311668234, 182.0834114991609, 0.3177181696192884, 1538.36747569024, 0.1970361358189503] likelihood = -291291816117.37714
parameter = [0.0007997954212432521, 3.7975392813075226, 1931.7463995291193, 0.7282854677148541, 0.03310111698544655, 1296.3240901700171, 0.0006460253596418152, 5171.767508573875, 0.031824996972550104, 20688.173146744244, 2.330453492288347, 0.0006618788953096123, 0.9650594369040373, 174.51066335530328, 0.5951152836522642, 985.8199273654558, 0.15868667677517753] likelihood = -1322694721309.434
parameter = [0.0007648239149026265, 6.371957090505679, 1795.5314096420384, 0.36003941624179664, 0.07087860506104735, 1285.1778290782102, 0.0009188684020091939, 6712.594938359649, 0.06755405544627403, 30993.333156802513, 2.567184774852099, 0.0008130885469541212, 0.5316936093443413, 170.8387560749287, 0.5453846313439195, 1881.8876851177356, 0.07584935909529429] likelihood = -1866359984350.562
parameter = [0.0007333942574080645, 6.1721649706721475, 1807.2779395127907, 0.09009002143237502, 0.014874359905141486, 1807.647958599855, 0.0003993643946939982, 4388.296463591716, 0.06876456977964528, 58718.61977524944, 2.294226612602938, 0.0006869932334888982, 0.2607814231124816, 151.6601666647302, 0.6947869663259784, 1300.506368329577, 0.24182082129692922] likelihood = -44309617390.437256
parameter = [0.0008853675449291451, 6.8873573615391965, 1881.4556361569394, 0.11163470580726875, 0.02267454742965104, 1321.1082165584685, 0.0005480563619225538, 4391.9951879961245, 0.07927702280701786, 69686.68327466538, 2.922663009594415, 0.000508273383509352, 0.26159211228808216, 120.52768372909019, 0.30185485527647726, 1672.867145978164, 0.49780384167268343] likelihood = -10395500855.542995
parameter = [0.0005277953492299422, 4.837998909019678, 1801.1911078928872, 0.023033084136502166, 0.021295346733837893, 1117.1330555364207, 0.0005253917607750038, 6686.202457870758, 0.14176247399494857, 58125.21000087701, 1.3214399809015043, 0.0006035504762946936, 0.20160926399191775, 141.18126747518514, 0.4855011981929095, 1685.7161689023571, 0.27257166555879797] likelihood = -19970743356.90169
parameter = [0.0004419277506678037, 6.165153454488851, 1562.380297416396, 0.009840023933030392, 0.024471614082235752, 908.9527646140477, 0.00046311258664093424, 4693.899138767664, 0.10838942842600535, 68214.87601877954, 1.786246611766021, 0.000781726627731686, 0.26928025970811936, 162.13057856612562, 0.7569294699804783, 1351.5211926073707, 0.1987004495475278] likelihood = -69799332106.18402
parameter = [0.0002640527645417446, 4.71394150922689, 1407.8246140923761, 0.08359562311118024, 0.018363062263446136, 660.5591848376909, 0.0006444811030118201, 4578.212885983829, 0.1510283777055964, 78817.4373941019, 3.0035315216206673, 0.0002740540668731408, 0.24406940573961192, 167.99396557605365, 0.5276546765438958, 1707.5588426486263, 0.47237802347318425] likelihood = -9664308164.176367
parameter = [0.00031678766701342086, 6.129437830479334, 1236.19817951808, 0.44638265127428883, 0.02580717067853628, 1475.5828607789856, 0.00010723038884949472, 4272.282087065375, 0.30569460846209234, 64085.735280971865, 2.984155264736691, 0.00021984822291147877, 0.4060839357655155, 136.12519735502693, 0.07768198278969111, 1197.0343297701945, 0.2630661138831158] likelihood = -83104741972.08986
parameter = [0.0007106831078666595, 6.759107950096172, 1069.6023527916407, 0.3313581391178891, 0.037012422282364815, 1563.5181670078773, 0.00018215000398984593, 4007.0312938858824, 0.20222015068294383, 49720.86785295258, 3.0255310506794166, 0.000979901250931233, 0.36566876187643577, 159.57283090124577, 0.5302700269045946, 1379.8749426602549, 0.2426235413662266] likelihood = -88142934333.90758
parameter = [0.0007013616666505046, 4.107491266781117, 1012.2077488386293, 0.9729977298888395, 0.027993694285209696, 1440.6222365584392, 6.497774250388067e-05, 4642.668417784204, 0.1570380221888668, 55820.71155893119, 2.9577800607091573, 0.000922733104819284, 0.436422026012386, 145.26983386918258, 0.6883583108011186, 1334.806740253812, 0.18761794664864004] likelihood = -203381266459.66367
parameter = [0.0007872100106114199, 7.328341190952072, 1334.9883596001548, 0.5592271154815056, 0.022059260057754448, 371.95222893930935, 0.00014445308728850472, 5046.532044739302, 0.14229988469641944, 89309.46865313989, 3.561460897742943, 2.161360659981671e-05, 0.9634259198918138, 183.07786753270918, 0.06264351036401643, 1582.3707644904855, 0.22827747812426036] likelihood = -644771608152.1191
parameter = [0.00024318934811975326, 2.234044659785909, 1802.6525477305952, 0.4916319541480419, 0.017834212720353133, 486.01211651853487, 0.0003802250338300092, 7239.719791247806, 0.25199438902273646, 62942.13700664943, 2.37384335251317, 0.00036005131730152605, 0.37317482756787357, 152.93054090766688, 0.21968533862130904, 1378.9846826443088, 0.10109326641061857] likelihood = -378691628627.56104
parameter = [0.00027323794989183924, 1.4513069965501235, 1883.716922836293, 0.3021449421547991, 0.038541510747354395, 609.0195481708687, 0.0001276307021114126, 4542.3580908634995, 0.7174179405445128, 58516.265878298305, 2.0557365919914132, 0.00037026748426662644, 0.15691637256346486, 183.96093715472543, 0.14732494642404412, 1440.5781961760981, 0.0838842007433771] likelihood = -81048507934.78308
parameter = [0.00027576341706400214, 1.5886638345540103, 1630.540596140499, 0.24576542494774062, 0.028107254949842498, 990.1921561099881, 1.8450246608249237e-05, 4187.556670500756, 0.7656664670848624, 53652.71286779539, 1.5886394685825667, 0.00044238710916344893, 0.2529155181291372, 95.61113157760279, 0.067496822062016, 1389.3644151193757, 0.10057756931783504] likelihood = -161182986338.82684
parameter = [0.0002661296257000377, 2.8173247648188693, 1315.2213507760098, 0.2340077957904736, 0.046172365119177286, 1285.003365825741, 1.1268249778259868e-05, 4699.288099191982, 0.5351141125778447, 70432.181292368, 1.4421473798614388, 0.0007007628169088683, 0.2795489071324034, 87.75081937816364, 0.08899614706189118, 1444.2499740162732, 0.03756987542461579] likelihood = -1739937805482.5205
parameter = [0.0001819446401239584, 2.876137122668421, 1257.2553625515206, 0.5303187484198696, 0.025527257583912617, 1174.679238782304, 2.1741521276943544e-05, 4679.147197119807, 0.4116719867063032, 67621.62018646469, 2.2822804043335987, 0.0002849573876058009, 0.5023175617202664, 98.66897070618087, 0.15200299957624727, 1264.4754721876195, 0.04834712426047581] likelihood = -3330399726356.855
parameter = [0.000169959072723134, 5.208427970994754, 1189.2425183748944, 0.6311919304882215, 0.008877142695129394, 862.0342513538977, 5.18981458926476e-05, 5849.784903737306, 0.3338238041799557, 47987.70520768682, 4.238490447927015, 0.0005103296076645432, 0.4463279461426425, 115.95812788126628, 0.32863949044376717, 1117.332391706234, 0.06501258499847595] likelihood = -1676064366763.5874
parameter = [5.4468460565919937e-05, 2.563453814161794, 1738.8428360755934, 0.3669243654109938, 0.0018626057791881988, 1363.9058100605532, 0.000431517064770154, 5564.664682278248, 0.1318684163120891, 61965.46918504811, 3.499814845828067, 0.00023381151076163435, 0.30359224070173046, 95.55833576804046, 0.22664122059500033, 1611.6328797018448, 0.1439046975725947] likelihood = -87241582965.03339
parameter = [6.401411558576875e-05, 1.9231233761252493, 1645.730873049435, 0.8950329089882894, 0.0013367681726347343, 1404.128655791172, 0.00018354775509543266, 4986.50424960127, 0.08478917843052433, 83001.67656643242, 4.956202478870734, 0.00024419889358115086, 0.3342369366346502, 102.32981629480471, 0.32566506532104184, 1480.072117220085, 0.23865670231235406] likelihood = -220882222.6806174
parameter = [0.00011557562389211168, 2.342017983755704, 1688.8946077563596, 0.42223089464100994, 0.0012851571404878558, 1846.742620212595, 0.00023746846257604676, 5481.425215675579, 0.05151430336360284, 78344.2017430869, 3.0361038915188674, 8.553380044188931e-05, 0.27727025647828446, 117.40899677472342, 0.3566202446927973, 1201.413064776609, 0.14840541306256091] likelihood = -98787191779.23834
parameter = [0.00024718728153956055, 1.3642851146421953, 1914.0956429827047, 0.8838352900307606, 0.0011524878445446198, 1720.0058928495002, 0.0007560571373758223, 4766.13542643373, 0.04636193780684609, 85126.4693571255, 2.5714827798916517, 0.0002837715673834996, 0.25791876603082897, 124.71146509178078, 0.6673108529384879, 1609.1854655431946, 0.14118602715034634] likelihood = -32228980475.659184
parameter = [0.00018734606114610884, 2.30312655872676, 1747.9115076541539, 0.7687420570269298, 0.0014607896385941787, 1907.3598062840927, 0.0005453027401241876, 4552.070742408673, 0.04161302783296876, 61254.88764486302, 2.208513126933406, 0.0003134797324217605, 0.15106720413112626, 128.09311081676165, 0.7784309999977657, 1434.5873727316368, 0.1666922325067657] likelihood = -21808115088.72171
parameter = [0.00026202582408729356, 4.396785159354863, 1344.8198409514941, 0.34108148219619355, 0.0011906459593413127, 1537.0930253724885, 0.0002760171914556429, 3078.1561867836426, 0.14179858260559505, 59290.49588815583, 3.6068418520475873, 0.0003076192144062393, 0.2966654156438771, 121.03407194880005, 0.5315035538625996, 1340.887958040872, 0.2515263289570696] likelihood = -51155011325.94262
parameter = [9.557699448451252e-05, 9.540282508436738, 1164.2201839240395, 0.6351172222611337, 0.002415585904340292, 1680.54436777054, 1.943949449545745e-05, 4305.9118691032045, 0.5957417433157993, 51928.10144634483, 1.8173995338118967, 0.0002820224193351908, 0.4770133707406458, 85.19721196895352, 0.39645035492357183, 731.300533055495, 0.440698450489176] likelihood = -44218854794.1848
parameter = [0.00018887051016587986, 3.560099716551002, 1450.3629144975093, 0.40761380161125466, 0.006580205658166661, 525.0478598813496, 4.1550409025889005e-05, 6880.9971801899155, 0.3479863640458001, 38486.03657825585, 2.3831538828943817, 0.0003068753202565588, 0.9972281859829086, 56.80107114286219, 0.2233803729623812, 1058.4029750079662, 0.42530513639420975] likelihood = -187544612036.9935
parameter = [0.00044100362344074893, 3.7256717058307554, 1756.0190527843665, 0.08096328391661217, 0.013322797874263726, 772.1958735063081, 9.152686113433753e-05, 3733.768048893766, 0.3068149936298731, 42397.83950694607, 2.82142992409011, 0.00017666178611372823, 0.3915947005500033, 55.02778040305394, 0.3131102106621846, 1474.5883454271661, 0.37228668440231755] likelihood = -41421973142.479195
parameter = [0.00044083569844822064, 4.1678675281532245, 1792.4624445245104, 0.11990705249503608, 0.023310141058256555, 589.2022979301761, 0.00022337535034658288, 3956.1113480049685, 0.141445240473567, 26597.346601810863, 3.4666199352573437, 0.00015668282273218384, 0.517593940623897, 67.53335329554979, 0.8233620751598253, 1594.5760302837791, 0.3450135823103291] likelihood = -87151532710.11272
parameter = [0.0003643832241921393, 4.196967516016752, 1500.0748390124284, 0.1680506889633917, 0.03665359404749276, 964.608852852571, 0.0002485446969637695, 4232.058165494389, 0.04711256306584991, 25107.584131703552, 4.0255780104239385, 0.0004900988743152227, 0.19760004547382487, 74.71730567369231, 0.7709477466066527, 1517.4734360010086, 0.30124233992891164] likelihood = -16405130777.616476
