Sample for t = 0.0
parameter = [0.0009579138270244906, 2.00123145794097, 1003.315212913095, 0.6640341409393341, 0.012297481225375629, 1248.5830209765436, 0.00014637656088476987, 7148.420998584052, 0.9630348784891415, 33307.69097561404, 3.3402853279665123, 0.14247539731995557] likelihood = -3165496.936028661
parameter = [0.0002659215285245045, 9.058430475286789, 1285.7539164418827, 0.13469111164881745, 0.014585067217601963, 1891.897020518108, 0.0007164893728100611, 7171.225378975398, 0.48339129195391556, 5511.098769305145, 2.7452655776761135, 0.2143106833930804] likelihood = -1007187.114065986
parameter = [0.0009579138270244906, 2.00123145794097, 1003.315212913095, 0.6640341409393341, 0.012297481225375629, 1248.5830209765436, 0.00014637656088476987, 7148.420998584052, 0.9630348784891415, 33307.69097561404, 3.3402853279665123, 0.14247539731995557] likelihood = -3165496.936028661
parameter = [0.0005169847494085571, 3.697713131507843, 1160.9943140845203, 0.9599500670791418, 0.00420442145972913, 638.5374786939177, 0.0009666746207159429, 6356.958133025677, 0.5700654149835869, 46988.22829642804, 3.552954933898296, 0.24255152001726846] likelihood = -2717501.6531570414
parameter = [0.0006674465911164013, 4.955015273356332, 1844.1828971523626, 0.9323735259725627, 0.08050508143842779, 1430.4017292445521, 0.00030406802132703113, 4840.915966047937, 0.47514477500883584, 25476.5348765084, 2.8876485285249753, 0.7308582123672793] likelihood = -253020.77402777388
parameter = [0.0005815463032337593, 4.586336873864333, 1779.53085198428, 0.35508480544282167, 0.049104655128128345, 1242.9836050830263, 0.000261802123934954, 5706.940788414622, 0.06947430367055318, 38266.191143193806, 3.1092565303384094, 0.4479025917962664] likelihood = -294577.4371532669
parameter = [0.0006834741736719741, 3.9569844530045133, 1598.0642643356084, 0.7855307660861681, 0.0991656635933911, 882.3607756433236, 0.000762480199150114, 5319.045642541143, 0.10282927675457644, 51523.81576362971, 1.9145744946882746, 0.5354210874680185] likelihood = -396551.7327917082
parameter = [0.0008497639647285339, 9.686225473324388, 1089.485009076365, 0.3832310604477406, 0.0016843423492820507, 889.0488174693301, 0.0007445686734234007, 3928.9058764454403, 0.4886586870528806, 40365.56492352556, 1.3338250064877604, 0.1839755679652788] likelihood = -1154809.900082007
parameter = [0.0005256244909812007, 1.3977106951635185, 1537.005089057304, 0.24999938602123262, 0.09861737275469137, 1637.5679360545525, 0.00044930095354187, 4244.935887180429, 0.23513875535961354, 85053.98913788596, 2.377625765823123, 0.2558559999112664] likelihood = -1038057.7377886451
parameter = [0.0008497639647285339, 9.686225473324388, 1089.485009076365, 0.3832310604477406, 0.0016843423492820507, 889.0488174693301, 0.0007445686734234007, 3928.9058764454403, 0.4886586870528806, 40365.56492352556, 1.3338250064877604, 0.1839755679652788] likelihood = -1154809.900082007
parameter = [0.0005256244909812007, 1.3977106951635185, 1537.005089057304, 0.24999938602123262, 0.09861737275469137, 1637.5679360545525, 0.00044930095354187, 4244.935887180429, 0.23513875535961354, 85053.98913788596, 2.377625765823123, 0.2558559999112664] likelihood = -1038057.7377886451
parameter = [0.0008497639647285339, 9.686225473324388, 1089.485009076365, 0.3832310604477406, 0.0016843423492820507, 889.0488174693301, 0.0007445686734234007, 3928.9058764454403, 0.4886586870528806, 40365.56492352556, 1.3338250064877604, 0.1839755679652788] likelihood = -1154809.900082007
parameter = [0.00029529626341804943, 6.977564887175201, 1039.769695294471, 0.6512263288883494, 0.0012862172137284623, 1160.0507646760989, 0.0006295924457652623, 3982.2114011287154, 0.35866318146793824, 21875.110764729558, 1.7046771215064727, 0.18154287804953187] likelihood = -6030395.143026561
parameter = [0.0009847217360933892, 2.660748701764133, 1342.959864373545, 0.633792806344474, 0.0032444033592116, 1520.9496577417572, 0.0001876343967686566, 5397.498237076008, 0.9070670254780745, 13336.885725748789, 1.412978697181865, 0.2290356433867069] likelihood = -1154151.8471638125
parameter = [0.0006561601081439267, 2.50767482545003, 1556.688372207111, 0.6206186692868739, 0.012675293416622954, 1591.7125820999422, 0.00021265424392543332, 6284.272871037132, 0.14195735910318028, 9694.063043942693, 1.6632366470913835, 0.2898747896759181] likelihood = -980555.0152256918
parameter = [0.0003560876471240132, 1.6530395600216579, 1432.0584845808792, 0.6259108208244428, 0.04520946184080851, 667.4071234024908, 0.0001636918620454611, 5864.648807052968, 0.13229024349711452, 10366.36397700915, 2.9763920006688327, 0.2131427382194894] likelihood = -8222468.683890975
parameter = [5.743980623853104e-05, 1.856536199764515, 1582.2727486315089, 0.27967832445736734, 0.032367245590626134, 653.5080817897777, 0.0004071863939061234, 6518.0190679422685, 0.13964823751193015, 61336.377308141324, 3.2906530209955864, 0.2715651757056801] likelihood = -15180729.387975272
parameter = [4.181496873961227e-05, 3.3858075475691836, 1487.3557114223927, 0.3037350141718012, 0.03714945567710011, 1206.8534992245782, 0.00023569371823256187, 6685.183519344965, 0.19751042802419572, 48332.42587882297, 4.548434791444231, 0.21649412271629037] likelihood = -18416674.7552766
parameter = [0.00034391755246440377, 6.715321302516655, 1400.3094916429527, 0.6515201950989532, 0.04580449146350625, 539.2972300660972, 0.0006378295004552435, 5925.682582963598, 0.35585826134773346, 55830.460650306166, 3.9801572116092276, 0.10125110714470802] likelihood = -17452962.39470511
parameter = [0.0003344628679574698, 7.00766853620005, 1512.4143709712782, 0.738753013101227, 0.05767576009529858, 598.4420587851675, 0.0004709933623724567, 5912.818864208929, 0.29645328293637346, 30819.757983489322, 3.7587275400843825, 0.3343057315292504] likelihood = -1749482.9676518654
parameter = [0.0007212453479360183, 1.9889099614264623, 1592.853738832917, 0.38397168863657594, 0.09115195077921834, 1035.360337147933, 0.0006440303566613826, 6731.745026423926, 0.8601661652260658, 70748.05323653073, 2.7525142047669666, 0.159840437348743] likelihood = -1577444.2206857796
parameter = [0.0003344628679574698, 7.00766853620005, 1512.4143709712782, 0.738753013101227, 0.05767576009529858, 598.4420587851675, 0.0004709933623724567, 5912.818864208929, 0.29645328293637346, 30819.757983489322, 3.7587275400843825, 0.3343057315292504] likelihood = -1749482.9676518654
parameter = [0.0007212453479360183, 1.9889099614264623, 1592.853738832917, 0.38397168863657594, 0.09115195077921834, 1035.360337147933, 0.0006440303566613826, 6731.745026423926, 0.8601661652260658, 70748.05323653073, 2.7525142047669666, 0.159840437348743] likelihood = -1577444.2206857796
parameter = [0.0003398474627585418, 2.051845842517804, 1940.2805290035874, 0.7568352919086069, 0.05090563841149013, 708.0641919059658, 0.00016471591801720691, 5597.294701844562, 0.8530884761099401, 60459.398079783634, 3.625421632339513, 0.13515663470277312] likelihood = -26228301.334610343
parameter = [0.0006561252907219891, 2.6023332607852545, 1313.284902315318, 0.8488254838047002, 0.04181629437232819, 741.6983859088933, 0.0006768502563965879, 3773.0898911883114, 0.6956820137569644, 23370.3517566707, 4.378061974815911, 0.155678890428804] likelihood = -4621270.11166624
parameter = [0.00047029168245864446, 3.0313176526142556, 1259.0726153413225, 0.4401864983978746, 0.05162382431126958, 1030.5806526067493, 0.0005006637371998874, 3256.2325370948206, 0.31979864133133584, 39510.09420776292, 3.7018913322529463, 0.16471901394488475] likelihood = -3399418.817510954
parameter = [0.000274659983022463, 3.541227942925634, 1464.8360741092092, 0.21013936978752826, 0.09240304622400725, 1529.064560421446, 0.0009486089909510456, 4587.2073217046745, 0.4208869980904321, 12473.911158051767, 3.3062761629232877, 0.09182637388040193] likelihood = -8806150.166508975
parameter = [0.0009689705865696625, 1.692388654777384, 1266.536636066248, 0.1326501097646586, 0.08265375876179323, 1836.2020814165319, 0.0005970668151559678, 6112.631590085513, 0.6388195529930774, 11113.664385139276, 2.474800998354323, 0.10905660293784523] likelihood = -248653.7109771947
parameter = [0.0006878698238442072, 1.7565221778528457, 1217.2893026387442, 0.08396328712465853, 0.06491992407428768, 994.4653779088513, 0.0007528776317081112, 6462.340999386857, 0.6891406529946403, 4868.832911151197, 1.8591734240527753, 0.16029621134744113] likelihood = -84750.96579027842
parameter = [0.000862788030027763, 3.656105481539268, 1950.3154349018891, 0.12864299561691628, 0.04059035288932644, 1934.1765174501954, 0.0005936005214312, 3325.2504612836256, 0.031215482563387856, 70714.65489257957, 2.2897360288313453, 0.27650518621504144] likelihood = -59743.183913029534
parameter = [0.0009900074295038713, 8.246584854230644, 1527.6745631736535, 0.6281877367005523, 0.037723123207167926, 224.17083252678788, 0.0008370656492255097, 4539.563751726496, 0.6704139737581624, 69927.02009180482, 1.9808588165695311, 0.7838154727879757] likelihood = -101967.64506113404
parameter = [0.0007824007627637947, 5.5658243592686185, 1081.6093002069429, 0.28226848435139984, 0.027727008866452726, 443.8697255060513, 0.0007616179509051799, 3196.7534535013483, 0.22596386856554632, 4749.831779320794, 3.657883427493275, 0.30864592152423] likelihood = -289081.53312977805
parameter = [0.0006030566270250524, 4.929898241764543, 1126.499723149201, 0.0847059500253449, 0.021406879346395197, 1036.4854669497151, 0.0003890304589872908, 5305.305295803523, 0.14710494648886216, 961.9111114700954, 2.9024489155300985, 0.19070778486571982] likelihood = -109962.25409662817
parameter = [0.000687197792139674, 5.78075079328372, 1305.068257093589, 0.1436138888815365, 0.006049072765539475, 669.0767168482464, 0.0006034181554986049, 6213.27922771526, 0.6873276416125008, 922.6669941233837, 1.9365858765018054, 0.10551544760804646] likelihood = -895104.2491686416
parameter = [0.0009900074295038713, 8.246584854230644, 1527.6745631736535, 0.6281877367005523, 0.037723123207167926, 224.17083252678788, 0.0008370656492255097, 4539.563751726496, 0.6704139737581624, 69927.02009180482, 1.9808588165695311, 0.7838154727879757] likelihood = -101967.64506113404
parameter = [0.000687197792139674, 5.78075079328372, 1305.068257093589, 0.1436138888815365, 0.006049072765539475, 669.0767168482464, 0.0006034181554986049, 6213.27922771526, 0.6873276416125008, 922.6669941233837, 1.9365858765018054, 0.10551544760804646] likelihood = -895104.2491686416
parameter = [0.0003462804801317502, 9.614052202456563, 1197.7112620339701, 0.04930852712514936, 0.008270289012285865, 832.5636296544686, 0.0005504777222494772, 5908.928136925299, 0.1696716332241919, 2415.206792497246, 3.154044017363503, 0.06321097309764738] likelihood = -1036235.3190506175
